,Tweet,Followers,Friends,Num_tweets,Verified,Listed_count,Location,Age,Length,Num_users,Num_author_replies,TOXICITY_x,Num_toxic_direct_replies,Num_toxic_nested_replies,Num_author_toxic_replies,Num_toxic_replies,Toxic
2410,1437225678030524416,76,78,242,False,0,True,0,5,2,2,0.2854835,0.0,0.0,0.0,0.0,0
2411,1441858572032389122,5404,1011,111792,False,12,True,11,2,2,0,0.24442963,0.0,0.0,0.0,0.0,0
2412,1430726478170361856,152,495,168,False,0,True,1,2,2,0,0.051810697,1.0,0.0,0.0,1.0,1
2413,1438709387888001029,1856,1736,79722,False,36,True,1,17,16,1,0.020842785,0.0,0.0,0.0,0.0,0
2414,1442942736697417729,5834,1526,13074,False,9,False,1,6,2,2,0.026617315,0.0,1.0,0.0,1.0,1
2415,1428864827922042881,1110,352,5119,False,1,True,2,4,2,1,0.45703048,0.0,1.0,0.0,1.0,1
2416,1433243014437105674,1149,562,18374,False,7,True,0,7,2,3,0.06263174,0.0,0.0,0.0,0.0,0
2417,1435348638914461697,580,777,24991,False,1,True,11,21,10,7,0.2854733,0.0,0.0,0.0,0.0,0
2418,1434649763018854404,1599,2772,11826,False,8,True,2,42,41,0,0.056758508,2.0,0.0,0.0,2.0,1
2419,1432158019278684160,22,186,900,False,1,True,2,15,2,7,0.025203144,0.0,1.0,2.0,1.0,1
2420,1429649422833553410,10880,474,934,False,21,True,4,3,3,0,0.42349213,1.0,0.0,0.0,1.0,1
2421,1432172569319415813,2596,2213,13813,False,48,True,1,3,2,1,0.09958932,0.0,0.0,0.0,0.0,0
2422,1428394667427516421,6740,89,902,False,5,False,2,5,5,0,0.10002319,0.0,0.0,0.0,0.0,0
2423,1433575895336370176,1538,528,94888,False,16,False,9,11,3,1,0.44933176,0.0,1.0,0.0,1.0,1
2424,1428100638324428804,563,635,5770,False,12,True,0,24,4,10,0.0926474,0.0,0.0,0.0,0.0,0
2425,1430015099050233860,14621,906,70180,False,47,False,8,9,7,1,0.76523775,1.0,0.0,0.0,1.0,1
2426,1433972609394356234,32,109,3057,False,2,True,1,4,2,2,0.32236105,0.0,0.0,0.0,0.0,0
2427,1426638701094965250,4648,2671,90917,False,5,True,3,6,4,1,0.022021262,0.0,0.0,0.0,0.0,0
2428,1437247333209624578,125,304,6008,False,3,True,3,2,2,0,0.022374803,0.0,0.0,0.0,0.0,0
2429,1433965906888208393,21556,2272,44654,False,74,True,2,27,23,1,0.102626406,0.0,1.0,0.0,1.0,1
2430,1428853968881393667,10,8,42,False,0,True,0,4,2,1,0.033334624,0.0,0.0,0.0,0.0,0
2431,1434928596145950720,757,4688,3739,False,5,True,12,3,3,0,0.07212844,0.0,0.0,0.0,0.0,0
2432,1441155296278155265,1060,892,68439,False,10,True,9,4,2,1,0.11078331,0.0,0.0,0.0,0.0,0
2433,1434643882592067586,9231,114,2611,True,215,True,5,2,2,0,0.022256956,0.0,0.0,0.0,0.0,0
2434,1435823794837282818,46790,320,14261,False,176,True,7,4,4,0,0.02543884,0.0,0.0,0.0,0.0,0
2435,1431822252660518915,203,198,486,False,0,True,3,4,4,0,0.123468354,1.0,0.0,0.0,1.0,1
2436,1437609695942889475,3341,1070,36381,False,73,True,12,5,2,2,0.21241048,0.0,0.0,0.0,0.0,0
2437,1441166201472782337,810,793,10385,False,14,True,1,3,2,1,0.911035,0.0,0.0,0.0,0.0,0
2438,1441146697950773248,44,166,9075,False,1,True,5,2,2,0,0.056016337,0.0,0.0,0.0,0.0,0
2439,1426653918038274055,43,232,259,False,0,False,1,2,2,0,0.20265625,0.0,0.0,0.0,0.0,0
2440,1431052056807149570,60,91,43,False,3,False,0,8,6,2,0.6744087,1.0,0.0,0.0,1.0,1
2441,1430327033624682496,843,528,76397,False,2,False,11,4,3,1,0.017089844,0.0,0.0,0.0,0.0,0
2442,1428411587262623748,3653,4395,77046,False,33,False,2,3,2,1,0.04711028,0.0,0.0,0.0,0.0,0
2443,1429661020079988739,12267,817,26990,False,25,True,9,4,3,0,0.08953904,0.0,0.0,0.0,0.0,0
2444,1442954568799645699,1095,996,151542,False,39,True,6,2,2,0,0.37751234,0.0,0.0,0.0,0.0,0
2445,1435350543141154817,454,449,24797,False,0,True,2,5,3,1,0.3140926,1.0,0.0,0.0,1.0,1
2446,1428860801385893900,2122372,370,90474,True,476,True,13,755,579,0,0.025792383,5.0,4.0,0.0,9.0,1
2447,1441522541152067585,11017,8661,26627,False,119,True,4,7,7,0,0.046120718,0.0,0.0,0.0,0.0,0
2448,1428123472132296704,138,122,13337,False,3,True,0,26,2,12,0.055026773,0.0,0.0,0.0,0.0,0
2449,1431037292878180353,205,347,4350,False,2,True,12,4,4,0,0.027088705,0.0,0.0,0.0,0.0,0
2450,1440544051988623363,89,111,11641,False,3,True,2,2,2,0,0.11140333,0.0,0.0,0.0,0.0,0
2451,1427764573927403523,288,424,26091,False,6,False,2,2,2,0,0.3811502,0.0,0.0,0.0,0.0,0
2452,1430738373203828739,689,838,33227,False,11,True,6,2,2,0,0.20839658,0.0,0.0,0.0,0.0,0
2453,1440181919975542791,2464,75,9925,False,2,True,0,3,2,1,0.11223003,0.0,0.0,0.0,0.0,0
2454,1428393904064417792,8758,426,8590,False,58,True,8,2,2,0,0.07845957,0.0,0.0,0.0,0.0,0
2455,1430349015963652100,512,373,130212,False,20,False,10,2,2,0,0.2855005,0.0,0.0,0.0,0.0,0
2456,1430352174253584393,762,333,239346,False,9,True,12,9,2,4,0.6020386,0.0,1.0,2.0,1.0,1
2457,1428403467085701123,314,701,4807,False,1,True,1,4,2,2,0.32020867,0.0,0.0,0.0,0.0,0
2458,1435369362966204420,3,94,164,False,0,False,0,2,2,0,0.024378212,0.0,0.0,0.0,0.0,0
2459,1434315795727671300,70,275,3984,False,1,False,7,2,2,0,0.2853768,0.0,0.0,0.0,0.0,0
2460,1435361985181274114,1868,1582,67732,False,47,True,1,5,3,0,0.028856417,0.0,1.0,0.0,1.0,1
2461,1432868714731356160,3146,1461,179481,False,194,True,13,3,3,0,0.44573322,0.0,0.0,0.0,0.0,0
2462,1426639682574639104,8629,5368,151133,False,76,True,12,53,36,15,0.036162965,0.0,0.0,0.0,0.0,0
2463,1426971980465590274,122,94,2222,False,3,True,0,2,2,0,0.24442963,0.0,0.0,0.0,0.0,0
2464,1437229809436856321,6095,689,45194,False,70,True,10,2,2,0,0.15048122,0.0,0.0,0.0,0.0,0
2465,1441865459054301186,596,851,14589,False,3,True,0,2,2,0,0.063027434,0.0,0.0,0.0,0.0,0
2466,1434312532584374274,1303,516,15601,False,6,False,3,8,5,2,0.002890194,0.0,0.0,0.0,0.0,0
2467,1441513204635602944,463,1416,1551,False,6,True,4,2,2,0,0.022846194,0.0,0.0,0.0,0.0,0
2468,1435354460608503808,2389,981,33273,False,17,True,12,3,2,1,0.27236435,1.0,0.0,0.0,1.0,1
2469,1432534428698488832,638,369,11873,False,7,True,3,2,2,0,0.022139108,0.0,0.0,0.0,0.0,0
2470,1434932870150303753,118,118,2510,False,1,True,2,18,3,9,0.3057765,0.0,0.0,0.0,0.0,0
2471,1430721763747454982,560,1534,1065,False,0,True,1,13,13,0,0.22043827,1.0,0.0,0.0,1.0,1
2472,1434945717307576328,1434,603,7532,False,4,False,0,8,8,0,0.25462922,0.0,0.0,0.0,0.0,0
2473,1429229719791222788,144,231,4567,False,0,False,4,3,3,0,0.057748068,0.0,0.0,0.0,0.0,0
2474,1432149727135481859,783,654,5251,False,19,True,1,8,8,0,0.02308189,0.0,0.0,0.0,0.0,0
2475,1429652337870659585,957,1291,2207,False,1,True,1,4,2,2,0.14429577,0.0,0.0,0.0,0.0,0
2476,1430706257418018816,93,733,2194,False,1,False,12,2,2,0,0.023671126,0.0,0.0,0.0,0.0,0
2477,1432535716337053699,189,0,932,False,2,False,6,4,4,0,0.03875561,0.0,0.0,0.0,0.0,0
2478,1442661936437497860,605,457,43907,False,6,False,11,3,2,1,0.6289369,0.0,0.0,0.0,0.0,0
2479,1438297314330701824,1671,454,3777,False,15,True,11,5,5,0,0.081625134,0.0,0.0,0.0,0.0,0
2480,1437955512113549315,250,195,756,False,0,True,0,10,5,3,0.079250954,1.0,0.0,1.0,1.0,1
2481,1433961628735717376,94,524,13026,False,0,False,11,4,3,0,0.12260055,0.0,1.0,0.0,1.0,1
2482,1441521882633752576,26869,2120,11697,False,199,True,6,27,17,5,0.013131535,2.0,0.0,0.0,2.0,1
2483,1436551154276601859,159,178,71241,False,6,True,11,2,2,0,0.030388435,0.0,0.0,0.0,0.0,0
2484,1428109043701358601,783,656,23393,False,11,True,2,4,2,2,0.08241652,0.0,0.0,0.0,0.0,0
2485,1432870870586781702,514,352,8316,False,10,True,6,6,4,1,0.09525062,0.0,0.0,0.0,0.0,0
2486,1428116023031603211,776,146,27433,False,4,False,9,2,2,0,0.12867521,1.0,0.0,0.0,1.0,1
2487,1426661182572793863,265,200,9151,False,0,True,4,32,8,21,0.25462922,0.0,0.0,0.0,0.0,0
2488,1426963738666602496,493,259,3798,False,1,True,10,14,5,5,0.08637348,0.0,0.0,0.0,0.0,0
2489,1435358302586671104,97,1018,7114,False,2,True,10,2,2,0,0.76197964,1.0,0.0,0.0,1.0,1
2490,1427748614609199104,123,222,3064,False,0,False,2,16,13,1,0.3389984,1.0,0.0,0.0,1.0,1
2491,1430354263050444807,3089,2205,62566,False,5,False,4,3,2,1,0.104795754,0.0,0.0,0.0,0.0,0
2492,1426952409859887104,1574,1077,12546,False,5,True,1,8,3,3,0.20265625,0.0,0.0,0.0,0.0,0
2493,1441862741136850946,3117,2869,26617,False,40,True,4,5,5,0,0.33504707,0.0,0.0,0.0,0.0,0
2494,1434940281456107521,115,107,6488,False,8,True,13,4,4,0,0.16158698,0.0,0.0,0.0,0.0,0
2495,1433573659805880322,4679,318,10538,False,0,True,4,3,2,1,0.15656179,0.0,0.0,0.0,0.0,0
2496,1434939992057466884,57,82,2023,False,0,False,0,2,2,0,0.019226074,0.0,0.0,0.0,0.0,0
2497,1430023609263693825,298,298,1549,False,7,True,1,3,2,1,0.104795754,0.0,0.0,0.0,0.0,0
2498,1431049695414132737,3666,31,14691,False,5,True,9,2,2,0,0.016964182,0.0,0.0,0.0,0.0,0
2499,1433965198088474624,1192,719,34444,False,2,False,10,2,2,0,0.13561769,0.0,0.0,0.0,0.0,0
2500,1430352035874934787,293765,724,67049,False,904,True,10,731,718,1,0.03734144,0.0,0.0,0.0,0.0,0
2501,1441147369064517640,0,19,2,False,0,False,0,3,3,0,0.063027434,0.0,0.0,0.0,0.0,0
2502,1433248316012310528,1207,283,3726,False,1,True,1,4,4,0,0.024613906,0.0,0.0,0.0,0.0,0
2503,1431026454796591106,109,332,512,False,2,False,1,2,2,0,0.19939905,0.0,0.0,0.0,0.0,0
2504,1431417460390080513,1982,1878,33278,False,5,True,3,2,2,0,0.20265625,0.0,0.0,0.0,0.0,0
2505,1442964555445899266,158,229,8980,False,2,False,1,2,2,0,0.01237757,0.0,0.0,0.0,0.0,0
2506,1433227571005636611,3962,371,30203,False,7,False,1,23,18,2,0.2540519,0.0,0.0,0.0,0.0,0
2507,1432850142336454662,2235,1869,185119,False,138,True,12,6,2,2,0.3234372,0.0,0.0,0.0,0.0,0
2508,1427320623605374979,18,17,155,False,0,False,0,2,2,0,0.85333383,0.0,0.0,0.0,0.0,0
2509,1441146131719892995,2372,649,94837,False,19,True,10,2,2,0,0.050821137,0.0,0.0,0.0,0.0,0
2510,1438727133992476675,4449,2169,38740,False,3,True,10,2,2,0,0.11067997,0.0,0.0,0.0,0.0,0
2511,1440164702345064457,1123,926,6423,False,11,True,3,10,8,1,0.34757367,1.0,0.0,0.0,1.0,1
2512,1434961949234659329,1092,518,6875,False,4,True,9,5,4,1,0.08479069,0.0,0.0,0.0,0.0,0
2513,1426982940181938177,7077,6865,43680,False,7,True,9,3,2,1,0.014011159,0.0,0.0,0.0,0.0,0
2514,1442681922270924804,300,934,29393,False,0,False,0,2,2,0,0.3666224,1.0,0.0,0.0,1.0,1
2515,1442668278221053955,247,258,671,False,2,True,4,2,2,0,0.077668175,0.0,0.0,0.0,0.0,0
2516,1426963612858527744,159,230,1688,False,0,True,0,2,2,0,0.16331999,0.0,0.0,0.0,0.0,0
2517,1438295150044794881,6731,1057,33409,False,0,True,4,35,25,8,0.13561769,3.0,1.0,0.0,4.0,1
2518,1437239577949913090,4431,1063,18791,False,43,True,4,5,5,0,0.067380086,0.0,0.0,0.0,0.0,0
2519,1434319381878640641,779,1024,5534,False,17,True,0,2,2,0,0.17371799,0.0,0.0,0.0,0.0,0
2520,1432544792831950851,2479,2114,18481,False,7,True,0,3,2,1,0.103060275,0.0,0.0,0.0,0.0,0
2521,1436161574738149410,91,250,11802,False,0,True,0,23,2,12,0.3057765,0.0,1.0,0.0,1.0,1
2522,1433584892126720008,114,195,7335,False,1,True,3,7,4,2,0.045131154,0.0,0.0,0.0,0.0,0
2523,1439828499536117761,969,291,62279,False,12,True,3,8,3,3,0.12260055,0.0,0.0,0.0,0.0,0
2524,1441867908540469250,12950,9656,55792,True,32,True,6,43,28,3,0.057005897,0.0,3.0,0.0,3.0,1
2525,1428410958096080901,13894,9482,26116,False,228,True,9,2,2,0,0.54823303,1.0,0.0,0.0,1.0,1
2526,1426659865531977730,47,143,50,False,0,False,0,3,2,1,0.20973456,0.0,0.0,0.0,0.0,0
2527,1442221018613895168,2749,925,18312,False,8,False,9,7,2,3,0.04290464,0.0,0.0,0.0,0.0,0
2528,1432881662564704256,1195,1006,171828,False,18,True,10,2,2,0,0.23451406,0.0,0.0,0.0,0.0,0
2529,1435359359555543045,5088,5175,99678,False,126,True,11,2,2,0,0.08874765,0.0,0.0,0.0,0.0,0
2530,1430017733052174361,4072,1530,23864,False,39,True,10,4,3,1,0.20335422,0.0,0.0,0.0,0.0,0
2531,1436157426563272705,7821,245,13851,False,9,True,6,15,12,2,0.15435068,0.0,0.0,0.0,0.0,0
2532,1432545900128182277,253,2006,12627,False,6,True,1,3,2,1,0.38434127,0.0,0.0,0.0,0.0,0
2533,1433973498590810112,759,554,11270,False,11,True,1,2,2,0,0.47622904,0.0,0.0,0.0,0.0,0
2534,1439846639892529160,242,662,3287,False,6,True,11,2,2,0,0.034041706,0.0,0.0,0.0,0.0,0
2535,1429232152517005318,298,229,44579,False,5,False,10,3,2,1,0.44039994,0.0,0.0,0.0,0.0,0
2536,1430030995424567300,530,796,30229,False,2,False,1,4,4,0,0.08874765,0.0,0.0,0.0,0.0,0
2537,1437624011081531393,1637,921,76323,False,5,True,12,3,2,1,0.19893374,0.0,0.0,1.0,0.0,0
2538,1428862726579818499,54,365,46,False,0,True,0,3,2,1,0.3317266,0.0,0.0,0.0,0.0,0
2539,1432556725605859329,65,84,4612,False,0,True,1,2,2,0,0.71760553,0.0,0.0,0.0,0.0,0
2540,1439841812252876806,146,719,30575,False,3,False,2,5,2,2,0.3389984,0.0,0.0,0.0,0.0,0
2541,1432547066136387594,12613,12679,14409,False,16,True,1,10,9,1,0.044883765,1.0,0.0,0.0,1.0,1
2542,1429665117923209218,3141,3120,40947,False,8,False,0,22,22,0,0.13041082,0.0,0.0,0.0,0.0,0
2543,1435369979512197123,956,607,43617,False,21,True,2,2,2,0,0.8460273,0.0,0.0,0.0,0.0,0
2544,1440531775231389698,23,26,597,False,0,True,0,3,2,1,0.08083374,0.0,0.0,0.0,0.0,0
2545,1433230251132440576,179,369,62343,False,11,True,7,2,2,0,0.16098402,0.0,0.0,0.0,0.0,0
2546,1431038693746294796,849,2749,13840,False,13,True,10,7,3,3,0.11109332,0.0,0.0,0.0,0.0,0
2547,1427761864377872386,4994,3708,43610,False,1,True,8,5,2,2,0.37751234,0.0,0.0,0.0,0.0,0
2548,1432876117661306880,7245,697,146290,False,64,True,6,14,13,1,0.5716857,3.0,0.0,0.0,3.0,1
2549,1442944489899716608,15552,642,32229,False,67,True,3,6,5,1,0.13561769,0.0,0.0,0.0,0.0,0
2550,1428875863165124612,1483,1026,50257,False,3,False,8,2,2,0,0.085582085,0.0,0.0,0.0,0.0,0
2551,1435368134056333315,638,657,7510,False,3,True,1,6,5,1,0.08241652,0.0,0.0,0.0,0.0,0
2552,1442660296460435457,191,492,3591,False,1,False,10,4,3,1,0.22980402,1.0,1.0,0.0,2.0,1
2553,1437613709866700804,45,98,1199,False,1,True,5,2,2,0,0.30716252,0.0,0.0,0.0,0.0,0
2554,1435798142482583552,1323,473,3902,False,11,True,5,12,5,3,0.024967449,0.0,0.0,0.0,0.0,0
2555,1442223983986810882,4,4,275,False,0,False,0,2,2,0,0.16591948,0.0,0.0,0.0,0.0,0
2556,1437613361726836739,174,169,24490,False,2,True,4,17,5,2,0.36095104,0.0,2.0,0.0,2.0,1
2557,1428875934443073547,40996,2289,17979,True,484,True,13,2,2,0,0.09112182,0.0,0.0,0.0,0.0,0
2558,1436131480581857281,141,412,1625,False,0,False,3,2,2,0,0.944597,0.0,0.0,0.0,0.0,0
2559,1442670966774001673,173,399,5293,False,0,False,1,2,2,0,0.017466826,0.0,0.0,0.0,0.0,0
2560,1428389483272048640,5192,4976,47780,False,12,True,2,4,4,0,0.11440011,0.0,0.0,0.0,0.0,0
2561,1435819365664903170,236,192,981,False,0,True,3,4,2,1,0.78207105,0.0,0.0,0.0,0.0,0
2562,1436812702651912200,1057,980,40650,False,6,True,11,6,3,1,0.035691574,1.0,0.0,0.0,1.0,1
2563,1431815084590780418,2153,4996,7484,False,0,True,1,2,2,0,0.03062413,0.0,0.0,0.0,0.0,0
2564,1441890150930436109,120,131,4273,False,1,False,1,11,2,5,0.17198499,0.0,0.0,0.0,0.0,0
2565,1433219257865850886,117,281,2374,False,1,False,10,6,2,2,0.15490346,0.0,0.0,0.0,0.0,0
2566,1433574154708533282,1075,1084,47119,False,4,True,10,2,2,0,0.022728346,0.0,0.0,0.0,0.0,0
2567,1426964531394367495,479,557,11254,False,3,True,10,2,2,0,0.2524482,0.0,0.0,0.0,0.0,0
2568,1428409641101406210,1191,542,3347,False,6,False,7,14,7,6,0.023906821,0.0,0.0,0.0,0.0,0
2569,1430713282877267968,1598,1701,11489,False,18,True,1,10,5,3,0.2854733,1.0,0.0,0.0,1.0,1
2570,1434956890916757509,256,926,10629,False,1,True,13,5,3,1,0.1460314,0.0,0.0,0.0,0.0,0
2571,1426957015188975624,14234,2446,16524,True,120,True,6,17,16,1,0.19986437,1.0,0.0,0.0,1.0,1
2572,1432544943805972483,49,388,6073,False,4,True,1,3,2,1,0.048099842,1.0,0.0,0.0,1.0,1
2573,1428103444330647555,596,616,33279,False,6,True,1,5,3,2,0.053295042,0.0,0.0,0.0,0.0,0
2574,1428092685919924248,1246,97,6049,False,6,True,1,2,2,0,0.10653123,0.0,0.0,0.0,0.0,0
2575,1433225847130009600,4,8,107,False,0,True,0,3,2,1,0.09394901,1.0,0.0,0.0,1.0,1
2576,1437600191645995011,303,397,5738,False,24,True,2,2,2,0,0.026263772,0.0,0.0,0.0,0.0,0
2577,1440917328250687490,822,1439,19517,False,12,True,5,7,4,1,0.14950264,0.0,1.0,0.0,1.0,1
2578,1427740435703861250,1106,1357,23361,False,6,True,9,6,3,3,0.103060275,0.0,0.0,1.0,0.0,0
2579,1442670727669428224,1039,568,12756,False,9,True,5,7,6,1,0.37458646,1.0,0.0,0.0,1.0,1
2580,1432879699596824577,3663,1026,2084,False,17,True,7,3,2,1,0.11161,1.0,0.0,0.0,1.0,1
2581,1430712582432714753,6680,800,67377,False,91,True,12,3,3,0,0.07687678,1.0,0.0,0.0,1.0,1
2582,1428094929889370114,593,663,1647,False,1,True,1,3,3,0,0.7570315,0.0,0.0,0.0,0.0,0
2583,1435808691131981829,897,371,5780,False,3,True,2,4,2,1,0.2820025,0.0,1.0,0.0,1.0,1
2584,1427763361752748037,893,2389,24358,False,40,True,14,2,2,0,0.044636376,0.0,0.0,0.0,0.0,0
2585,1427317607892463623,779,617,10487,False,4,True,0,2,2,0,0.0201057,0.0,0.0,0.0,0.0,0
2586,1430721482754301952,2792,130,27873,False,3,True,2,12,8,2,0.26293078,0.0,0.0,0.0,0.0,0
2587,1427754813777973254,288,139,15425,False,2,True,10,2,2,0,0.39915034,0.0,0.0,0.0,0.0,0
2588,1431830041462194178,68,173,6041,False,2,True,1,4,2,1,0.09611836,0.0,0.0,0.0,0.0,0
2589,1440169022465527816,165,15,122,False,0,False,0,2,2,0,0.018849092,0.0,0.0,0.0,0.0,0
2590,1440161091028275203,1198,2659,369838,False,55,True,12,9,2,6,0.40614098,0.0,0.0,0.0,0.0,0
2591,1434658109654458368,1286,839,146765,False,46,True,11,3,2,1,0.016021729,0.0,0.0,0.0,0.0,0
2592,1431411651253714946,131,151,980,False,1,True,1,4,2,2,0.15932569,0.0,0.0,0.0,0.0,0
2593,1436149709031235587,263,243,7116,False,0,False,1,4,3,1,0.25462922,0.0,0.0,0.0,0.0,0
2594,1441518715963539457,591,1013,29305,False,3,False,10,41,10,4,0.42568782,1.0,5.0,0.0,6.0,1
2595,1428385372866809860,375024,1853,94871,True,585,True,6,123,112,0,0.13214645,10.0,2.0,0.0,12.0,1
2596,1426657571255980036,46,48,1957,False,3,False,1,2,2,0,0.022964042,1.0,0.0,0.0,1.0,1
2597,1430348915279376385,1468,572,208385,False,45,True,12,2,2,0,0.23235008,1.0,0.0,0.0,1.0,1
2598,1439834656757534724,37328,350,12395,False,423,True,7,8,7,0,0.010681152,0.0,0.0,0.0,0.0,0
2599,1429642783241953282,6778,6790,5652,False,1,True,1,3,3,0,0.2043827,1.0,0.0,0.0,1.0,1
2600,1432164189108256773,4001,439,12917,False,32,True,8,7,7,0,0.12520397,0.0,0.0,0.0,0.0,0
2601,1439833457190834185,265,102,14812,False,1,True,2,3,2,1,0.3389984,0.0,0.0,0.0,0.0,0
2602,1430045126059909132,88,320,2882,False,3,True,1,4,2,2,0.20032968,0.0,0.0,0.0,0.0,0
2603,1430356565706645504,277,598,2476,False,1,True,0,3,2,1,0.06817148,0.0,0.0,0.0,0.0,0
2604,1429233448535924740,520,152,2004,False,0,True,5,5,3,2,0.17025198,0.0,1.0,0.0,1.0,1
2605,1441890209663225857,29654,916,21547,False,134,True,5,10,8,0,0.04834723,0.0,0.0,0.0,0.0,0
2606,1441508007876071424,193,264,7018,False,1,True,0,2,2,0,0.026970858,0.0,0.0,0.0,0.0,0
2607,1441519684839378944,38311,2746,59008,True,283,True,8,65,64,0,0.30716252,4.0,0.0,0.0,4.0,1
2608,1431031093675925505,77414,1183,148370,False,1302,True,10,46,37,2,0.04711028,0.0,1.0,0.0,1.0,1
2609,1431426729810202627,3304,1425,20997,False,4,True,3,3,3,0,0.10175867,0.0,0.0,0.0,0.0,0
2610,1431811062274269193,9722,150,52218,False,35,False,4,3,3,0,0.026028076,0.0,0.0,0.0,0.0,0
2611,1442675555321540609,488,540,9219,False,4,True,8,2,2,0,0.011749268,0.0,0.0,0.0,0.0,0
2612,1427733619938889732,426,312,37590,False,0,True,11,5,3,1,0.6491204,0.0,0.0,0.0,0.0,0
2613,1438722994231185408,17286,3197,170848,False,7,True,9,7,4,2,0.37694603,0.0,0.0,0.0,0.0,0
2614,1435363885217951744,360,255,4066,False,0,False,8,3,2,1,0.07291982,0.0,0.0,0.0,0.0,0
2615,1438718757971578883,123,129,20498,False,2,False,0,3,2,1,0.018849092,0.0,0.0,1.0,0.0,0
2616,1428392079554719745,4683,176,8496,False,6,False,0,2,2,0,0.15490346,0.0,0.0,0.0,0.0,0
2617,1433580723017957378,54,54,2025,False,0,True,1,9,4,2,0.037577134,0.0,1.0,0.0,1.0,1
2618,1430049962101026863,475,349,29700,False,7,True,1,17,3,7,0.16765249,2.0,0.0,0.0,2.0,1
2619,1430329013327712260,9449,1015,2094,False,3,False,7,2,2,0,0.056016337,0.0,0.0,0.0,0.0,0
2620,1432166487595397136,226,196,928,False,1,True,0,2,2,0,0.014639461,0.0,0.0,0.0,0.0,0
2621,1435827490015088640,8802,8331,96297,False,26,True,11,39,34,3,0.021903414,4.0,0.0,0.0,4.0,1
2622,1432172288309350402,3989,1585,374694,False,27,False,12,2,2,0,0.34328604,0.0,0.0,0.0,0.0,0
2623,1426661098653159425,906,586,32687,False,5,True,11,4,3,1,0.20102765,0.0,0.0,0.0,0.0,0
2624,1437962315245228033,345,303,47872,False,0,False,9,2,2,0,0.45549932,0.0,0.0,0.0,0.0,0
2625,1426972211181547522,1730,1939,40929,False,21,True,9,2,2,0,0.25915736,0.0,0.0,0.0,0.0,0
2626,1441526202775265280,643,1111,26279,False,8,True,5,2,2,0,0.038991302,0.0,0.0,0.0,0.0,0
2627,1433560980391223304,213,324,4039,False,5,True,10,2,2,0,0.32020867,0.0,0.0,0.0,0.0,0
2628,1427329981118550020,708,731,28438,False,2,False,8,3,3,0,0.11212669,0.0,0.0,0.0,0.0,0
2629,1427332086667649028,1407,2126,2808,False,7,True,4,13,3,6,0.7570315,1.0,0.0,1.0,1.0,1
2630,1432176939796664320,53,69,95,False,0,False,1,2,2,0,0.041915078,0.0,0.0,0.0,0.0,0
2631,1433235338823077888,348,349,2428,False,0,True,0,2,2,0,0.09568449,0.0,0.0,0.0,0.0,0
2632,1430725727385571329,192,214,895,False,0,True,0,2,2,0,0.6852916,0.0,0.0,0.0,0.0,0
2633,1433960982775091206,14929,5920,289331,False,46,True,4,3,3,0,0.39842087,0.0,0.0,0.0,0.0,0
2634,1436836933150420996,46,192,7695,False,0,True,7,2,2,0,0.038519915,0.0,0.0,0.0,0.0,0
2635,1434647871371071490,72,175,5018,False,0,False,0,3,2,1,0.11161,0.0,0.0,0.0,0.0,0
2636,1426665469122072576,600,702,6737,False,2,True,10,3,3,0,0.039226998,0.0,0.0,0.0,0.0,0
2637,1434945604052979717,178,132,196,False,0,False,0,4,3,1,0.016964182,0.0,0.0,0.0,0.0,0
2638,1432162733663784966,140,133,1914,False,2,False,6,8,2,4,0.06263174,0.0,0.0,0.0,0.0,0
2639,1430037748279169027,205,232,13555,False,3,True,1,9,1,8,0.023553278,0.0,0.0,0.0,0.0,0
2640,1442688276662525954,1102,98,3186,False,8,False,0,6,2,2,0.07054565,0.0,1.0,0.0,1.0,1
2641,1433220394555691012,6638,385,16058,False,71,True,5,2,2,0,0.019980038,0.0,0.0,0.0,0.0,0
2642,1431052207810506754,4822,1066,6614,False,54,True,9,29,12,12,0.200795,1.0,0.0,0.0,1.0,1
2643,1434660068411199488,2335,1503,120595,False,26,True,12,6,3,2,0.25915736,0.0,0.0,1.0,0.0,0
2644,1437975334373269509,54,89,2281,False,0,True,2,3,3,0,0.1269396,0.0,0.0,0.0,0.0,0
2645,1430739690202746881,3201,749,64567,False,19,False,4,2,2,0,0.8115627,0.0,0.0,0.0,0.0,0
2646,1432546168555323393,85,75,1457,False,0,True,1,2,2,0,0.03192045,1.0,0.0,0.0,1.0,1
2647,1430351180224335876,831,832,6935,False,3,False,0,2,2,0,0.14082454,0.0,0.0,0.0,0.0,0
2648,1426976149616349185,33397,502,171059,False,237,True,11,2,2,0,0.1182615,0.0,0.0,0.0,0.0,0
2649,1426652101900439558,674,882,25228,False,0,True,6,2,2,0,0.40614098,0.0,0.0,0.0,0.0,0
2650,1436132340401688576,529,403,22149,False,0,False,2,3,2,1,0.04735767,0.0,0.0,0.0,0.0,0
2651,1434337765508857860,69,108,82970,False,0,True,8,2,2,0,0.37751234,1.0,0.0,0.0,1.0,1
2652,1430352350430990341,153,47,2949,False,0,True,1,6,3,2,0.045131154,0.0,0.0,0.0,0.0,0
2653,1428108318115962881,395,718,5803,False,0,False,3,5,4,1,0.027913637,0.0,0.0,0.0,0.0,0
2654,1433967181965012997,2283,1535,153533,False,61,True,12,3,2,1,0.020960633,0.0,0.0,0.0,0.0,0
